,시가,고가,저가,종가,거래량,금액(백만)
1940,1540000.0,1558000.0,1535000.0,1550000.0,262473.0,406010.0
1941,1502000.0,1545000.0,1497000.0,1545000.0,360787.0,551434.0
1942,1480000.0,1499000.0,1479000.0,1492000.0,122645.0,182495.0
1943,1490000.0,1501000.0,1481000.0,1490000.0,142199.0,211798.0
1944,1490000.0,1498000.0,1477000.0,1498000.0,151999.0,226956.0
1945,1490000.0,1494000.0,1477000.0,1490000.0,150682.0,223988.0
1946,1474000.0,1489000.0,1456000.0,1487000.0,184181.0,272155.0
1947,1484000.0,1484000.0,1459000.0,1468000.0,168395.0,247901.0
1948,1418000.0,1470000.0,1415000.0,1462000.0,268477.0,389597.0
1949,1439000.0,1439000.0,1420000.0,1420000.0,194422.0,277152.0
1950,1440000.0,1443000.0,1427000.0,1427000.0,137943.0,197881.0
1951,1415000.0,1443000.0,1414000.0,1435000.0,227762.0,325658.0
1952,1450000.0,1453000.0,1417000.0,1437000.0,257238.0,368744.0
1953,1460000.0,1460000.0,1422000.0,1441000.0,231524.0,333162.0
1954,1430000.0,1448000.0,1422000.0,1448000.0,321056.0,462219.0
1955,1426000.0,1440000.0,1412000.0,1440000.0,323848.0,462989.0
1956,1390000.0,1418000.0,1380000.0,1409000.0,432719.0,606650.0
1957,1396000.0,1401000.0,1371000.0,1372000.0,618708.0,853834.0
1958,1460000.0,1461000.0,1405000.0,1417000.0,436418.0,621242.0
1959,1468000.0,1469000.0,1441000.0,1453000.0,320146.0,465112.0
1960,1500000.0,1502000.0,1473000.0,1473000.0,186749.0,277536.0
1961,1445000.0,1487000.0,1445000.0,1480000.0,239166.0,352235.0
1962,1464000.0,1475000.0,1448000.0,1454000.0,290784.0,423519.0
1963,1480000.0,1487000.0,1455000.0,1480000.0,250601.0,368980.0
1964,1502000.0,1502000.0,1450000.0,1469000.0,404999.0,593971.0
1965,1514000.0,1526000.0,1483000.0,1492000.0,325058.0,487359.0
1966,1560000.0,1560000.0,1512000.0,1512000.0,214769.0,327596.0
1967,1539000.0,1552000.0,1528000.0,1552000.0,160602.0,247582.0
1968,1548000.0,1548000.0,1507000.0,1533000.0,238982.0,366330.0
1969,1515000.0,1534000.0,1500000.0,1530000.0,293482.0,446455.0
1970,1500000.0,1513000.0,1491000.0,1500000.0,253720.0,380272.0
1971,1513000.0,1517000.0,1498000.0,1500000.0,276757.0,416203.0
1972,1515000.0,1528000.0,1500000.0,1520000.0,252436.0,381988.0
1973,1540000.0,1542000.0,1510000.0,1525000.0,260120.0,395254.0
1974,1582000.0,1584000.0,1543000.0,1543000.0,284927.0,443088.0
1975,1533000.0,1576000.0,1527000.0,1576000.0,229274.0,355970.0
1976,1488000.0,1530000.0,1487000.0,1522000.0,212266.0,321895.0
1977,1470000.0,1500000.0,1470000.0,1496000.0,182909.0,271655.0
1978,1480000.0,1503000.0,1470000.0,1470000.0,281820.0,419442.0
1979,1448000.0,1476000.0,1442000.0,1474000.0,290702.0,425307.0
1980,1493000.0,1496000.0,1440000.0,1442000.0,553510.0,806584.0
1981,1515000.0,1529000.0,1495000.0,1503000.0,402740.0,605602.0
1982,1500000.0,1516000.0,1495000.0,1515000.0,271247.0,408052.0
1983,1501000.0,1524000.0,1497000.0,1503000.0,310372.0,467459.0
1984,1516000.0,1536000.0,1508000.0,1515000.0,279121.0,424319.0
1985,1500000.0,1533000.0,1493000.0,1533000.0,614229.0,935799.0
1986,1473000.0,1496000.0,1473000.0,1490000.0,304949.0,453017.0
1987,1498000.0,1498000.0,1469000.0,1476000.0,253294.0,374673.0
1988,1506000.0,1506000.0,1485000.0,1491000.0,261259.0,390796.0
1989,1450000.0,1498000.0,1450000.0,1480000.0,317756.0,470102.0
1990,1468000.0,1471000.0,1434000.0,1454000.0,285144.0,413834.0
1991,1430000.0,1455000.0,1427000.0,1455000.0,248894.0,359475.0
1992,1432000.0,1434000.0,1420000.0,1430000.0,190213.0,271625.0
1993,1420000.0,1436000.0,1408000.0,1430000.0,204572.0,291530.0
1994,1423000.0,1425000.0,1399000.0,1406000.0,328810.0,463675.0
1995,1402000.0,1422000.0,1402000.0,1414000.0,262256.0,369664.0
1996,1400000.0,1438000.0,1396000.0,1413000.0,281426.0,398596.0
1997,1405000.0,1428000.0,1404000.0,1416000.0,236884.0,335854.0
1998,1442000.0,1443000.0,1399000.0,1404000.0,275155.0,389430.0
1999,1422000.0,1442000.0,1417000.0,1437000.0,246769.0,352998.0
2000,1394000.0,1419000.0,1391000.0,1417000.0,299318.0,421723.0
2001,1376000.0,1397000.0,1372000.0,1384000.0,355901.0,491917.0
2002,1353000.0,1365000.0,1346000.0,1364000.0,268586.0,364680.0
2003,1315000.0,1342000.0,1313000.0,1332000.0,202837.0,270085.0
2004,1322000.0,1326000.0,1301000.0,1307000.0,243724.0,319935.0
2005,1335000.0,1338000.0,1326000.0,1331000.0,199259.0,265218.0
2006,1357000.0,1357000.0,1346000.0,1355000.0,208828.0,282336.0
2007,1347000.0,1349000.0,1326000.0,1349000.0,146594.0,195994.0
2008,1331000.0,1347000.0,1331000.0,1345000.0,139213.0,186682.0
2009,1335000.0,1351000.0,1326000.0,1341000.0,291124.0,389829.0
2010,1348000.0,1357000.0,1341000.0,1350000.0,306862.0,414267.0
2011,1343000.0,1362000.0,1335000.0,1362000.0,193847.0,261559.0
2012,1349000.0,1349000.0,1332000.0,1349000.0,179690.0,241309.0
2013,1328000.0,1349000.0,1320000.0,1341000.0,261413.0,350766.0
2014,1319000.0,1333000.0,1313000.0,1327000.0,370592.0,491034.0
2015,1295000.0,1302000.0,1290000.0,1297000.0,209205.0,271170.0
2016,1306000.0,1312000.0,1299000.0,1310000.0,212428.0,277551.0
2017,1299000.0,1304000.0,1292000.0,1298000.0,133300.0,173068.0
2018,1298000.0,1299000.0,1279000.0,1299000.0,229431.0,295667.0
2019,1306000.0,1312000.0,1287000.0,1287000.0,276353.0,358070.0
2020,1296000.0,1322000.0,1291000.0,1322000.0,237942.0,310998.0
2021,1297000.0,1309000.0,1289000.0,1300000.0,269753.0,350387.0
2022,1319000.0,1322000.0,1302000.0,1313000.0,185296.0,243696.0
2023,1277000.0,1317000.0,1276000.0,1315000.0,234884.0,305214.0
2024,1323000.0,1325000.0,1299000.0,1302000.0,279959.0,366663.0
2025,1336000.0,1341000.0,1328000.0,1337000.0,210796.0,281405.0
2026,1342000.0,1346000.0,1316000.0,1336000.0,180461.0,240888.0
2027,1326000.0,1331000.0,1315000.0,1330000.0,213589.0,282996.0
2028,1296000.0,1312000.0,1287000.0,1300000.0,206958.0,269560.0
2029,1305000.0,1312000.0,1288000.0,1296000.0,300039.0,388459.0
2030,1310000.0,1320000.0,1287000.0,1304000.0,476265.0,621064.0
2031,1353000.0,1360000.0,1325000.0,1325000.0,260023.0,348688.0
2032,1363000.0,1381000.0,1363000.0,1372000.0,176068.0,242169.0
2033,1375000.0,1379000.0,1360000.0,1373000.0,240919.0,330193.0
2034,1387000.0,1390000.0,1352000.0,1370000.0,357080.0,488418.0
2035,1351000.0,1373000.0,1339000.0,1367000.0,383480.0,520781.0
2036,1354000.0,1371000.0,1352000.0,1369000.0,267729.0,365461.0
2037,1359000.0,1360000.0,1339000.0,1346000.0,358509.0,484026.0
2038,1327000.0,1342000.0,1323000.0,1338000.0,291061.0,389039.0
2039,1313000.0,1325000.0,1306000.0,1325000.0,241197.0,317887.0
2040,1310000.0,1334000.0,1310000.0,1327000.0,227443.0,301531.0
2041,1300000.0,1328000.0,1292000.0,1327000.0,264015.0,346851.0
2042,1300000.0,1307000.0,1295000.0,1302000.0,298374.0,388582.0
2043,1293000.0,1305000.0,1284000.0,1287000.0,284488.0,367408.0
2044,1306000.0,1323000.0,1298000.0,1314000.0,242946.0,318439.0
2045,1314000.0,1336000.0,1308000.0,1315000.0,224940.0,297051.0
2046,1336000.0,1336000.0,1312000.0,1315000.0,298200.0,393943.0
2047,1330000.0,1339000.0,1327000.0,1336000.0,498718.0,665032.0
2048,1299000.0,1305000.0,1281000.0,1301000.0,390332.0,506351.0
2049,1268000.0,1295000.0,1259000.0,1294000.0,370250.0,474287.0
2050,1240000.0,1265000.0,1232000.0,1256000.0,198608.0,248519.0
2051,1260000.0,1264000.0,1250000.0,1250000.0,318481.0,400946.0
2052,1230000.0,1251000.0,1220000.0,1250000.0,510922.0,633743.0
2053,1200000.0,1203000.0,1193000.0,1196000.0,247977.0,297372.0
2054,1205000.0,1212000.0,1189000.0,1189000.0,349101.0,418417.0
2055,1219000.0,1228000.0,1210000.0,1218000.0,198954.0,242482.0
2056,1220000.0,1235000.0,1201000.0,1218000.0,278537.0,338901.0
2057,1211000.0,1234000.0,1207000.0,1233000.0,407358.0,497570.0
2058,1228000.0,1229000.0,1202000.0,1215000.0,324636.0,394081.0
2059,1209000.0,1235000.0,1207000.0,1230000.0,469517.0,572725.0
2060,1186000.0,1209000.0,1180000.0,1195000.0,558503.0,668109.0
2061,1189000.0,1203000.0,1173000.0,1180000.0,1277983.0,1515715.0
2062,1270000.0,1287000.0,1264000.0,1275000.0,282921.0,360448.0
2063,1261000.0,1287000.0,1249000.0,1287000.0,277600.0,352602.0
2064,1269000.0,1281000.0,1257000.0,1264000.0,321554.0,406976.0
2065,1292000.0,1302000.0,1282000.0,1282000.0,307047.0,397214.0
2066,1270000.0,1283000.0,1255000.0,1283000.0,399820.0,508868.0
2067,1344000.0,1345000.0,1286000.0,1295000.0,554025.0,721447.0
2068,1354000.0,1355000.0,1338000.0,1345000.0,296891.0,399563.0
2069,1326000.0,1350000.0,1326000.0,1345000.0,289928.0,387760.0
2070,1342000.0,1347000.0,1323000.0,1325000.0,197976.0,263034.0
2071,1335000.0,1348000.0,1330000.0,1348000.0,294895.0,395441.0
2072,1321000.0,1348000.0,1318000.0,1340000.0,612875.0,818462.0
2073,1306000.0,1328000.0,1301000.0,1320000.0,389471.0,513970.0
2074,1303000.0,1304000.0,1284000.0,1294000.0,205823.0,266433.0
2075,1285000.0,1305000.0,1282000.0,1298000.0,246024.0,318484.0
2076,1240000.0,1267000.0,1238000.0,1243000.0,312338.0,391305.0
2077,1300000.0,1304000.0,1261000.0,1263000.0,320335.0,409158.0
2078,1292000.0,1315000.0,1283000.0,1300000.0,381803.0,494957.0
2079,1280000.0,1334000.0,1275000.0,1309000.0,676303.0,884555.0
2080,1260000.0,1278000.0,1251000.0,1275000.0,382995.0,485596.0
2081,1195000.0,1233000.0,1191000.0,1233000.0,534352.0,649534.0
2082,1169000.0,1174000.0,1160000.0,1172000.0,273339.0,319282.0
2083,1153000.0,1172000.0,1139000.0,1158000.0,273353.0,315285.0
2084,1165000.0,1175000.0,1159000.0,1170000.0,292532.0,341759.0
2085,1165000.0,1170000.0,1155000.0,1162000.0,258087.0,299545.0
2086,1202000.0,1203000.0,1191000.0,1191000.0,240244.0,287638.0
2087,1180000.0,1202000.0,1172000.0,1195000.0,497504.0,593343.0
2088,1179000.0,1185000.0,1138000.0,1154000.0,292655.0,341206.0
2089,1148000.0,1178000.0,1136000.0,1168000.0,317913.0,369924.0
2090,1145000.0,1155000.0,1133000.0,1152000.0,305730.0,349937.0
2091,1096000.0,1144000.0,1091000.0,1139000.0,542252.0,608257.0
2092,1121000.0,1126000.0,1091000.0,1091000.0,500103.0,552686.0
2093,1129000.0,1133000.0,1108000.0,1118000.0,361358.0,403435.0
2094,1135000.0,1142000.0,1121000.0,1127000.0,355742.0,400918.0
2095,1135000.0,1138000.0,1126000.0,1126000.0,426705.0,482220.0
2096,1194000.0,1194000.0,1153000.0,1161000.0,423970.0,494869.0
2097,1187000.0,1194000.0,1177000.0,1185000.0,181784.0,215381.0
2098,1182000.0,1197000.0,1178000.0,1191000.0,383678.0,454753.0
2099,1182000.0,1193000.0,1170000.0,1175000.0,316380.0,372774.0
2100,1208000.0,1209000.0,1171000.0,1174000.0,383135.0,453284.0
2101,1167000.0,1201000.0,1153000.0,1201000.0,373478.0,441048.0
2102,1167000.0,1180000.0,1153000.0,1168000.0,208420.0,243377.0
2103,1140000.0,1177000.0,1130000.0,1167000.0,471673.0,545720.0
2104,1133000.0,1149000.0,1129000.0,1139000.0,506211.0,577622.0
2105,1171000.0,1178000.0,1128000.0,1132000.0,828723.0,943558.0
2106,1189000.0,1202000.0,1180000.0,1182000.0,626943.0,745154.0
2107,1234000.0,1242000.0,1226000.0,1227000.0,255553.0,314783.0
2108,1249000.0,1265000.0,1245000.0,1252000.0,265743.0,332796.0
2109,1245000.0,1247000.0,1222000.0,1244000.0,297169.0,367870.0
2110,1240000.0,1257000.0,1234000.0,1243000.0,352506.0,439672.0
2111,1250000.0,1260000.0,1214000.0,1217000.0,609612.0,747419.0
2112,1269000.0,1271000.0,1256000.0,1261000.0,441585.0,556961.0
2113,1266000.0,1274000.0,1256000.0,1271000.0,191611.0,242555.0
2114,1246000.0,1260000.0,1245000.0,1255000.0,176329.0,221034.0
2115,1272000.0,1275000.0,1266000.0,1268000.0,198491.0,251964.0
2116,1275000.0,1275000.0,1245000.0,1247000.0,199521.0,250696.0
2117,1239000.0,1265000.0,1233000.0,1265000.0,419412.0,523061.0
2118,1201000.0,1209000.0,1193000.0,1203000.0,257449.0,309336.0
2119,1198000.0,1205000.0,1192000.0,1196000.0,361840.0,433875.0
2120,1213000.0,1237000.0,1199000.0,1233000.0,272252.0,333260.0
2121,1213000.0,1213000.0,1192000.0,1211000.0,442818.0,532856.0
2122,1238000.0,1240000.0,1215000.0,1226000.0,254380.0,311263.0
2123,1212000.0,1238000.0,1206000.0,1238000.0,216876.0,265759.0
2124,1233000.0,1246000.0,1223000.0,1225000.0,203783.0,250900.0
2125,1213000.0,1225000.0,1198000.0,1225000.0,305365.0,369817.0
2126,1240000.0,1240000.0,1195000.0,1221000.0,323898.0,392874.0
2127,1255000.0,1255000.0,1227000.0,1240000.0,476938.0,591213.0
2128,1194000.0,1216000.0,1190000.0,1209000.0,475248.0,572558.0
2129,1204000.0,1205000.0,1165000.0,1166000.0,602891.0,711703.0
2130,1230000.0,1243000.0,1201000.0,1223000.0,663431.0,807496.0
2131,1298000.0,1300000.0,1228000.0,1230000.0,772389.0,967696.0
2132,1304000.0,1320000.0,1300000.0,1311000.0,312381.0,408620.0
2133,1305000.0,1327000.0,1304000.0,1314000.0,302375.0,397673.0
2134,1315000.0,1323000.0,1303000.0,1303000.0,273746.0,358239.0
2135,1329000.0,1336000.0,1322000.0,1327000.0,263434.0,350199.0
2136,1335000.0,1348000.0,1324000.0,1331000.0,253520.0,338453.0
2137,1348000.0,1352000.0,1339000.0,1341000.0,241223.0,323839.0
2138,1342000.0,1353000.0,1325000.0,1342000.0,378463.0,505302.0
2139,1375000.0,1398000.0,1349000.0,1360000.0,410013.0,560377.0
2140,1402000.0,1410000.0,1398000.0,1401000.0,206721.0,289812.0
2141,1410000.0,1418000.0,1399000.0,1410000.0,368585.0,519176.0
2142,1395000.0,1409000.0,1377000.0,1390000.0,315924.0,440609.0
2143,1355000.0,1383000.0,1351000.0,1374000.0,318334.0,436276.0
2144,1320000.0,1340000.0,1317000.0,1340000.0,330125.0,439864.0
2145,1304000.0,1315000.0,1293000.0,1305000.0,276830.0,361423.0
2146,1265000.0,1286000.0,1262000.0,1283000.0,265092.0,337589.0
2147,1269000.0,1280000.0,1262000.0,1279000.0,168229.0,214054.0
2148,1294000.0,1297000.0,1278000.0,1282000.0,198642.0,254732.0
2149,1292000.0,1307000.0,1289000.0,1307000.0,263389.0,342393.0
2150,1277000.0,1302000.0,1269000.0,1293000.0,345320.0,444970.0
2151,1251000.0,1264000.0,1241000.0,1249000.0,291687.0,364810.0
2152,1273000.0,1276000.0,1250000.0,1259000.0,305181.0,385565.0
2153,1265000.0,1277000.0,1260000.0,1268000.0,709175.0,896722.0
2154,1283000.0,1299000.0,1268000.0,1273000.0,505706.0,644525.0
2155,1314000.0,1320000.0,1307000.0,1311000.0,223655.0,293869.0
2156,1320000.0,1330000.0,1306000.0,1317000.0,172210.0,226497.0
2157,1327000.0,1334000.0,1313000.0,1332000.0,205972.0,272600.0
2158,1302000.0,1335000.0,1297000.0,1330000.0,258692.0,339867.0
2159,1331000.0,1351000.0,1315000.0,1320000.0,291987.0,389282.0
2160,1320000.0,1339000.0,1302000.0,1335000.0,330512.0,436828.0
2161,1275000.0,1299000.0,1261000.0,1299000.0,251937.0,322860.0
2162,1270000.0,1280000.0,1257000.0,1275000.0,305967.0,388086.0
2163,1299000.0,1299000.0,1280000.0,1280000.0,233777.0,300843.0
2164,1300000.0,1308000.0,1295000.0,1302000.0,198516.0,258199.0
2165,1285000.0,1311000.0,1276000.0,1311000.0,283880.0,368009.0
2166,1268000.0,1275000.0,1261000.0,1275000.0,184819.0,234725.0
2167,1243000.0,1274000.0,1243000.0,1261000.0,217307.0,274301.0
2168,1235000.0,1263000.0,1235000.0,1258000.0,253830.0,318056.0
2169,1260000.0,1260000.0,1242000.0,1242000.0,258654.0,323223.0
2170,1267000.0,1277000.0,1260000.0,1267000.0,238807.0,303024.0
2171,1235000.0,1268000.0,1234000.0,1260000.0,237833.0,298154.0
2172,1260000.0,1267000.0,1238000.0,1238000.0,361632.0,452268.0
2173,1251000.0,1260000.0,1242000.0,1250000.0,281014.0,351663.0
2174,1230000.0,1255000.0,1230000.0,1250000.0,367328.0,458175.0
2175,1200000.0,1229000.0,1200000.0,1221000.0,239728.0,292667.0
2176,1224000.0,1226000.0,1210000.0,1210000.0,236760.0,288041.0
2177,1191000.0,1231000.0,1188000.0,1230000.0,365212.0,442079.0
2178,1180000.0,1186000.0,1165000.0,1180000.0,406211.0,477632.0
2179,1175000.0,1183000.0,1165000.0,1172000.0,230554.0,270799.0
2180,1179000.0,1193000.0,1167000.0,1180000.0,211532.0,249327.0
2181,1190000.0,1191000.0,1166000.0,1174000.0,223655.0,262293.0
2182,1215000.0,1217000.0,1179000.0,1182000.0,360682.0,431099.0
2183,1191000.0,1209000.0,1191000.0,1206000.0,345618.0,415273.0
2184,1196000.0,1200000.0,1181000.0,1185000.0,333027.0,396598.0
2185,1174000.0,1180000.0,1159000.0,1171000.0,168265.0,197063.0
2186,1153000.0,1186000.0,1153000.0,1180000.0,284960.0,334946.0
2187,1173000.0,1179000.0,1151000.0,1160000.0,465609.0,540325.0
2188,1182000.0,1200000.0,1172000.0,1197000.0,235724.0,280572.0
2189,1175000.0,1198000.0,1165000.0,1180000.0,216328.0,255474.0
2190,1178000.0,1194000.0,1166000.0,1175000.0,296550.0,336858.0
2191,1159000.0,1180000.0,1156000.0,1176000.0,346676.0,406109.0
2192,1130000.0,1140000.0,1121000.0,1135000.0,308603.0,349496.0
2193,1098000.0,1138000.0,1092000.0,1135000.0,570588.0,642394.0
2194,1084000.0,1089000.0,1074000.0,1080000.0,246511.0,266708.0
2195,1069000.0,1089000.0,1067000.0,1083000.0,320760.0,346215.0
2196,1084000.0,1084000.0,1061000.0,1062000.0,372318.0,397162.0
2197,1087000.0,1090000.0,1060000.0,1084000.0,480585.0,513797.0
2198,1099000.0,1100000.0,1084000.0,1092000.0,236880.0,258430.0
2199,1077000.0,1096000.0,1073000.0,1093000.0,238611.0,259187.0
2200,1084000.0,1091000.0,1066000.0,1074000.0,317585.0,342042.0
2201,1071000.0,1084000.0,1056000.0,1066000.0,357253.0,380342.0
2202,1086000.0,1104000.0,1068000.0,1080000.0,448986.0,485314.0
2203,1107000.0,1107000.0,1078000.0,1079000.0,458731.0,499504.0
2204,1105000.0,1120000.0,1089000.0,1107000.0,434959.0,481136.0
2205,1129000.0,1130000.0,1109000.0,1115000.0,327408.0,366648.0
2206,1120000.0,1125000.0,1111000.0,1125000.0,255060.0,285221.0
2207,1116000.0,1121000.0,1094000.0,1113000.0,353212.0,393000.0
2208,1092000.0,1125000.0,1092000.0,1114000.0,455736.0,507894.0
2209,1090000.0,1105000.0,1076000.0,1105000.0,512607.0,561667.0
2210,1038000.0,1072000.0,1037000.0,1072000.0,448056.0,474050.0
2211,1051000.0,1052000.0,1022000.0,1030000.0,307608.0,317114.0
2212,1041000.0,1048000.0,1024000.0,1036000.0,342322.0,355152.0
2213,1040000.0,1040000.0,1020000.0,1030000.0,232948.0,239196.0
2214,1028000.0,1050000.0,1026000.0,1046000.0,293017.0,305291.0
2215,1016000.0,1029000.0,1011000.0,1028000.0,371462.0,378761.0
2216,1017000.0,1024000.0,1014000.0,1021000.0,382904.0,389818.0
2217,1021000.0,1036000.0,1021000.0,1026000.0,409381.0,421469.0
2218,1040000.0,1041000.0,1015000.0,1016000.0,387166.0,394889.0
2219,1056000.0,1066000.0,1030000.0,1040000.0,376753.0,391885.0
2220,1073000.0,1079000.0,1055000.0,1055000.0,346691.0,368336.0
2221,1105000.0,1110000.0,1075000.0,1080000.0,342389.0,372043.0
2222,1093000.0,1105000.0,1092000.0,1105000.0,339046.0,373086.0
2223,1070000.0,1080000.0,1065000.0,1080000.0,263300.0,282680.0
2224,1062000.0,1077000.0,1057000.0,1058000.0,218898.0,233118.0
2225,1073000.0,1073000.0,1060000.0,1061000.0,220925.0,235630.0
2226,1068000.0,1080000.0,1053000.0,1073000.0,226189.0,242562.0
2227,1067000.0,1075000.0,1066000.0,1066000.0,124469.0,133080.0
2228,1056000.0,1074000.0,1056000.0,1068000.0,246478.0,263488.0
2229,1045000.0,1053000.0,1041000.0,1052000.0,213171.0,223537.0
2230,1035000.0,1057000.0,1031000.0,1057000.0,408316.0,426209.0
2231,1008000.0,1029000.0,1007000.0,1012000.0,275516.0,279742.0
2232,1045000.0,1045000.0,984000.0,1007000.0,410694.0,416102.0
2233,1021000.0,1045000.0,1020000.0,1045000.0,245774.0,254108.0
2234,1029000.0,1036000.0,1015000.0,1015000.0,339605.0,347706.0
2235,1034000.0,1045000.0,1025000.0,1040000.0,421590.0,436593.0
2236,1074000.0,1075000.0,1050000.0,1050000.0,265044.0,282106.0
2237,1063000.0,1084000.0,1060000.0,1084000.0,243479.0,262340.0
2238,1049000.0,1074000.0,1037000.0,1053000.0,276388.0,292146.0
2239,1057000.0,1083000.0,1046000.0,1064000.0,521081.0,555017.0
2240,1050000.0,1068000.0,1041000.0,1056000.0,395486.0,417806.0
2241,1057000.0,1070000.0,1041000.0,1044000.0,292758.0,308377.0
2242,1069000.0,1073000.0,1058000.0,1066000.0,297501.0,317222.0
2243,1061000.0,1071000.0,1040000.0,1050000.0,439388.0,465999.0
2244,1035000.0,1080000.0,1029000.0,1074000.0,694628.0,735398.0
2245,1000000.0,1010000.0,996000.0,1004000.0,394423.0,396443.0
2246,990000.0,1005000.0,986000.0,1005000.0,552503.0,551962.0
2247,959000.0,982000.0,958000.0,978000.0,315940.0,308544.0
2248,929000.0,953000.0,929000.0,947000.0,233962.0,221076.0
2249,922000.0,953000.0,921000.0,943000.0,273680.0,256609.0
2250,948000.0,960000.0,935000.0,935000.0,307043.0,288701.0
2251,950000.0,971000.0,943000.0,963000.0,241829.0,231743.0
2252,951000.0,960000.0,942000.0,950000.0,256942.0,242568.0
2253,971000.0,977000.0,962000.0,963000.0,326670.0,315953.0
2254,982000.0,992000.0,961000.0,980000.0,259445.0,253396.0
2255,995000.0,1003000.0,973000.0,975000.0,339267.0,335326.0
2256,986000.0,1000000.0,980000.0,996000.0,234838.0,232789.0
2257,988000.0,1002000.0,987000.0,996000.0,282989.0,282079.0
2258,945000.0,984000.0,930000.0,983000.0,486576.0,468318.0
2259,967000.0,973000.0,935000.0,935000.0,624218.0,593755.0
2260,970000.0,988000.0,966000.0,985000.0,386372.0,379130.0
2261,986000.0,990000.0,965000.0,970000.0,341584.0,333824.0
2262,996000.0,1000000.0,986000.0,993000.0,280586.0,278984.0
2263,983000.0,1005000.0,982000.0,1005000.0,535139.0,534202.0
2264,962000.0,971000.0,958000.0,967000.0,328782.0,316855.0
2265,970000.0,978000.0,966000.0,971000.0,569636.0,553598.0
2266,968000.0,999000.0,962000.0,990000.0,620094.0,613517.0
2267,941000.0,970000.0,933000.0,968000.0,476217.0,459146.0
2268,928000.0,946000.0,927000.0,945000.0,537992.0,504382.0
2269,929000.0,939000.0,919000.0,924000.0,349475.0,323667.0
2270,933000.0,946000.0,927000.0,934000.0,250360.0,232443.0
2271,936000.0,951000.0,935000.0,945000.0,365737.0,345409.0
2272,913000.0,943000.0,911000.0,941000.0,376214.0,351052.0
2273,920000.0,925000.0,907000.0,917000.0,466429.0,428527.0
2274,886000.0,920000.0,883000.0,907000.0,569192.0,518883.0
2275,885000.0,886000.0,870000.0,886000.0,214254.0,188294.0
2276,875000.0,893000.0,871000.0,883000.0,277012.0,244137.0
2277,890000.0,895000.0,881000.0,890000.0,213700.0,189631.0
2278,871000.0,894000.0,871000.0,886000.0,217319.0,192003.0
2279,898000.0,899000.0,881000.0,890000.0,325563.0,290235.0
2280,872000.0,899000.0,870000.0,898000.0,432600.0,379631.0
2281,885000.0,885000.0,869000.0,881000.0,459031.0,402558.0
2282,878000.0,885000.0,872000.0,874000.0,345316.0,303603.0
2283,865000.0,881000.0,850000.0,860000.0,530423.0,459549.0
2284,874000.0,879000.0,842000.0,855000.0,600160.0,522536.0
2285,824000.0,850000.0,817000.0,842000.0,644036.0,539857.0
2286,805000.0,832000.0,796000.0,828000.0,658616.0,535879.0
2287,830000.0,840000.0,811000.0,840000.0,516023.0,426735.0
2288,804000.0,848000.0,804000.0,837000.0,553981.0,459208.0
2289,824000.0,825000.0,791000.0,807000.0,486551.0,396065.0
2290,805000.0,805000.0,791000.0,804000.0,331600.0,265053.0
2291,760000.0,787000.0,759000.0,775000.0,480907.0,372873.0
2292,764000.0,780000.0,751000.0,758000.0,437123.0,335182.0
2293,796000.0,800000.0,778000.0,790000.0,307008.0,242096.0
2294,819000.0,828000.0,801000.0,813000.0,341563.0,279976.0
2295,811000.0,818000.0,796000.0,811000.0,281014.0,227672.0
2296,800000.0,814000.0,788000.0,808000.0,246920.0,198922.0
2297,794000.0,811000.0,792000.0,798000.0,476632.0,382494.0
2298,784000.0,784000.0,765000.0,771000.0,426593.0,330414.0
2299,780000.0,781000.0,741000.0,753000.0,551101.0,417965.0
2300,785000.0,812000.0,777000.0,780000.0,361802.0,286622.0
2301,780000.0,802000.0,778000.0,798000.0,574914.0,455135.0
2302,733000.0,778000.0,733000.0,773000.0,351504.0,267743.0
2303,726000.0,736000.0,710000.0,727000.0,264505.0,192184.0
2304,755000.0,756000.0,730000.0,731000.0,277488.0,205972.0
2305,765000.0,781000.0,763000.0,769000.0,258682.0,199136.0
2306,759000.0,788000.0,744000.0,771000.0,717411.0,553684.0
2307,747000.0,747000.0,731000.0,744000.0,290229.0,214644.0
2308,741000.0,748000.0,736000.0,742000.0,252964.0,188134.0
2309,742000.0,742000.0,724000.0,733000.0,260440.0,191215.0
2310,717000.0,734000.0,717000.0,726000.0,212815.0,154798.0
2311,737000.0,738000.0,721000.0,725000.0,381135.0,278593.0
2312,724000.0,735000.0,700000.0,708000.0,370403.0,263590.0
2313,700000.0,735000.0,699000.0,723000.0,492913.0,354975.0
2314,684000.0,702000.0,683000.0,691000.0,418952.0,290627.0
2315,688000.0,697000.0,672000.0,680000.0,580713.0,396429.0
2316,748000.0,749000.0,703000.0,709000.0,708503.0,507853.0
2317,751000.0,760000.0,741000.0,752000.0,293405.0,220058.0
2318,735000.0,750000.0,726000.0,750000.0,601622.0,442998.0
2319,721000.0,722000.0,700000.0,707000.0,677828.0,480218.0
2320,688000.0,725000.0,688000.0,708000.0,794832.0,560364.0
2321,760000.0,760000.0,720000.0,720000.0,986557.0,722172.0
2322,750000.0,753000.0,696000.0,724000.0,990040.0,715295.0
2323,770000.0,789000.0,760000.0,760000.0,607518.0,468890.0
2324,792000.0,805000.0,789000.0,789000.0,609081.0,484485.0
2325,839000.0,839000.0,815000.0,821000.0,346496.0,285026.0
