id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.csv_Day7_3h00m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_4h30m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_5h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.009999999776482582,0.0,0.009999999776482582
0.csv_Day7_6h00m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_6h30m,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.019999999552965164
0.csv_Day7_7h00m,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.009999999776482582,0.0,0.0
0.csv_Day7_7h30m,-0.0,0.0,-0.0,0.0,0.009999999776482582,0.0,0.9300000071525574,1.1100000143051147,2.0899999141693115
0.csv_Day7_8h00m,2.200000047683716,4.800000190734863,5.5,6.820000171661377,8.520000457763672,8.109999656677246,8.850000381469727,47.310001373291016,10.539999961853027
0.csv_Day7_8h30m,3.9700000286102295,7.630000114440918,9.680000305175781,11.489999771118164,12.489999771118164,12.09000015258789,11.760000228881836,12.029999732971191,14.890000343322754
0.csv_Day7_9h00m,1.6399999856948853,6.690000057220459,14.960000038146973,16.670000076293945,18.510000228881836,18.549999237060547,19.989999771118164,20.229999542236328,22.350000381469727
0.csv_Day7_9h30m,7.480000019073486,13.420000076293945,16.6299991607666,23.760000228881836,22.93000030517578,27.010000228881836,26.100000381469727,27.65999984741211,28.670000076293945
0.csv_Day7_10h00m,10.3100004196167,14.819999694824219,20.3799991607666,24.579999923706055,30.860000610351562,34.91999816894531,37.27000045776367,36.79999923706055,38.02000045776367
0.csv_Day7_10h30m,9.300000190734863,18.34000015258789,24.59000015258789,30.75,39.56999969482422,41.2400016784668,40.529998779296875,40.79999923706055,41.349998474121094
0.csv_Day7_11h00m,16.440000534057617,25.139999389648438,27.739999771118164,34.0099983215332,39.0099983215332,43.09000015258789,42.52000045776367,80.33000183105469,44.77000045776367
0.csv_Day7_11h30m,15.289999961853027,26.979999542236328,32.849998474121094,39.16999816894531,42.0,42.15999984741211,43.31999969482422,43.5099983215332,46.5099983215332
0.csv_Day7_12h00m,18.690000534057617,28.399999618530273,33.7599983215332,37.25,56.02000045776367,46.599998474121094,44.72999954223633,45.560001373291016,46.88999938964844
