id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.0,-0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.0,-0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.0,-0.0,0.0,0.0
0.csv_Day7_2h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.0,-0.0,0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.0,-0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.0,-0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.009999999776482582,-0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.009999999776482582,-0.0,0.0,-0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.009999999776482582,-0.0,0.0,-0.0
0.csv_Day7_5h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.009999999776482582,-0.0,0.0,-0.0
0.csv_Day7_5h30m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.009999999776482582,-0.0,0.0,-0.0
0.csv_Day7_6h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.009999999776482582,-0.0,0.0,-0.0
0.csv_Day7_6h30m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.009999999776482582,-0.0,0.0,-0.0
0.csv_Day7_7h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.009999999776482582,-0.0,0.0,-0.0
0.csv_Day7_7h30m,-0.0,0.14000000059604645,1.0399999618530273,0.07000000029802322,1.940000057220459,1.1299999952316284,5.039999961853027,3.859999895095825,5.110000133514404
0.csv_Day7_8h00m,-0.0,2.740000009536743,3.2899999618530273,3.4800000190734863,6.53000020980835,5.820000171661377,12.670000076293945,11.229999542236328,15.989999771118164
0.csv_Day7_8h30m,1.149999976158142,4.519999980926514,6.28000020980835,7.480000019073486,11.720000267028809,10.369999885559082,19.510000228881836,16.68000030517578,23.760000228881836
0.csv_Day7_9h00m,2.0899999141693115,6.070000171661377,8.760000228881836,11.579999923706055,17.43000030517578,14.600000381469727,25.719999313354492,21.389999389648438,29.690000534057617
0.csv_Day7_9h30m,2.759999990463257,7.159999847412109,10.510000228881836,14.319999694824219,21.40999984741211,16.799999237060547,26.670000076293945,22.360000610351562,28.389999389648438
0.csv_Day7_10h00m,4.300000190734863,10.770000457763672,13.829999923706055,19.079999923706055,28.059999465942383,21.200000762939453,30.450000762939453,23.149999618530273,27.889999389648438
0.csv_Day7_10h30m,5.050000190734863,12.229999542236328,13.970000267028809,20.3700008392334,28.389999389648438,23.940000534057617,34.25,25.559999465942383,30.81999969482422
0.csv_Day7_11h00m,5.139999866485596,12.5600004196167,16.93000030517578,23.020000457763672,35.380001068115234,25.860000610351562,36.790000915527344,28.959999084472656,34.75
0.csv_Day7_11h30m,4.150000095367432,10.359999656677246,14.5,19.68000030517578,30.579999923706055,22.579999923706055,32.63999938964844,26.540000915527344,31.780000686645508
0.csv_Day7_12h00m,4.199999809265137,10.539999961853027,14.449999809265137,19.59000015258789,30.280000686645508,22.06999969482422,31.579999923706055,25.270000457763672,30.280000686645508
0.csv_Day7_12h30m,5.019999980926514,12.449999809265137,16.1299991607666,21.979999542236328,32.88999938964844,24.440000534057617,34.7599983215332,26.700000762939453,32.34000015258789
0.csv_Day7_13h00m,4.329999923706055,10.920000076293945,14.649999618530273,19.8799991607666,30.479999542236328,22.110000610351562,31.31999969482422,24.93000030517578,29.8799991607666
0.csv_Day7_13h30m,3.140000104904175,8.170000076293945,11.850000381469727,16.329999923706055,24.790000915527344,19.149999618530273,30.40999984741211,25.360000610351562,31.6200008392334
0.csv_Day7_14h00m,3.4600000381469727,9.029999732971191,12.380000114440918,16.940000534057617,25.860000610351562,18.850000381469727,27.06999969482422,22.0,26.280000686645508
0.csv_Day7_14h30m,3.7799999713897705,9.770000457763672,13.109999656677246,17.93000030517578,27.219999313354492,19.68000030517578,28.229999542236328,22.540000915527344,26.969999313354492
0.csv_Day7_15h00m,3.369999885559082,8.9399995803833,11.430000305175781,16.200000762939453,23.709999084472656,17.420000076293945,25.889999389648438,20.010000228881836,23.81999969482422
0.csv_Day7_15h30m,2.430000066757202,6.920000076293945,9.069999694824219,12.609999656677246,18.709999084472656,13.739999771118164,20.969999313354492,17.18000030517578,20.829999923706055
0.csv_Day7_16h00m,0.8299999833106995,3.930000066757202,4.289999961853027,5.949999809265137,9.069999694824219,7.260000228881836,12.920000076293945,11.09000015258789,14.279999732971191
0.csv_Day7_16h30m,-0.0,0.9100000262260437,1.3899999856948853,0.6200000047683716,2.7100000381469727,2.0199999809265137,5.659999847412109,5.119999885559082,7.840000152587891
0.csv_Day7_17h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.009999999776482582,0.0,0.0,0.0
0.csv_Day7_17h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_18h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_18h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
