id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h30m,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
0.csv_Day7_5h30m,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_6h00m,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_6h30m,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.009999999776482582
0.csv_Day7_7h00m,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.019999999552965164
0.csv_Day7_7h30m,0.0,0.0,0.5299999713897705,0.5,1.7200000286102295,0.9200000166893005,1.4700000286102295,1.3300000429153442,2.890000104904175
0.csv_Day7_8h00m,2.869999885559082,3.609999895095825,6.820000171661377,6.480000019073486,5.989999771118164,6.210000038146973,7.269999980926514,7.170000076293945,8.09000015258789
0.csv_Day7_8h30m,5.25,6.949999809265137,9.050000190734863,9.880000114440918,10.859999656677246,11.59000015258789,12.1899995803833,13.0600004196167,14.710000038146973
0.csv_Day7_9h00m,6.789999961853027,12.789999961853027,16.010000228881836,18.34000015258789,19.940000534057617,20.440000534057617,21.940000534057617,23.440000534057617,24.309999465942383
0.csv_Day7_9h30m,8.079999923706055,14.100000381469727,18.93000030517578,18.59000015258789,24.889999389648438,27.25,27.90999984741211,29.690000534057617,29.639999389648438
0.csv_Day7_10h00m,10.670000076293945,14.579999923706055,18.770000457763672,24.049999237060547,33.93000030517578,35.709999084472656,36.15999984741211,39.08000183105469,37.5
0.csv_Day7_10h30m,14.380000114440918,21.1200008392334,27.170000076293945,32.02000045776367,37.58000183105469,40.75,42.470001220703125,43.279998779296875,42.63999938964844
0.csv_Day7_11h00m,21.110000610351562,30.020000457763672,33.56999969482422,40.43000030517578,42.77000045776367,43.95000076293945,46.689998626708984,45.630001068115234,45.13999938964844
0.csv_Day7_11h30m,20.510000228881836,29.31999969482422,29.200000762939453,36.54999923706055,40.0,43.66999816894531,45.939998626708984,46.13999938964844,46.540000915527344
0.csv_Day7_12h00m,25.239999771118164,27.31999969482422,32.15999984741211,36.95000076293945,41.45000076293945,44.619998931884766,45.93000030517578,46.650001525878906,49.77000045776367
