id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.16658807396888733,-0.16374635100364687,-0.16360337138175965,-0.16359021961688996,-0.16359014809131622,-0.16359013617038728,-0.16359013319015503,-0.160714727640152,-0.14051756560802459
0.csv_Day7_0h30m,-0.17029646337032317,-0.1462506979703903,-0.130826535820961,-0.13033540546894073,-0.12947745621204376,-0.12941477596759796,-0.12939755916595458,-0.12939651012420655,-0.1293964833021164
0.csv_Day7_1h00m,-0.09813368022441865,-0.07862338274717331,-0.06542135030031204,-0.06485326290130615,-0.06447768211364746,-0.06442477107048035,-0.06441153883934021,-0.06441149115562439,-0.06441032290458679
0.csv_Day7_1h30m,-0.16104894876480103,-0.14838217198848724,-0.14838214814662934,-0.1483765333890915,-0.14835421741008759,-0.1483534663915634,-0.14697937965393065,-0.14052966833114622,-0.12990487068891526
0.csv_Day7_2h00m,-0.11246737390756606,-0.11246733516454696,-0.11246446520090103,-0.11244973987340928,-0.11240791529417038,-0.11196622699499131,-0.1073685497045517,-0.10000922679901122,-0.0929151937365532
0.csv_Day7_2h30m,-0.15621354877948762,-0.15154553353786468,-0.15083115994930268,-0.1507520407438278,-0.150751993060112,-0.15075198113918303,-0.15075038671493532,-0.14830781817436217,-0.13511827886104583
0.csv_Day7_3h00m,-0.1743631213903427,-0.15514258444309234,-0.14619218409061432,-0.14463232457637787,-0.14433304965496063,-0.14415832459926606,-0.14411038756370545,-0.14410750865936278,-0.14410744607448578
0.csv_Day7_3h30m,-0.08838165998458862,-0.06968546956777573,-0.06851398199796677,-0.06851397752761841,-0.06851395964622498,-0.06850280165672303,-0.06845542937517166,-0.06840813606977462,-0.059339122846722596
0.csv_Day7_4h00m,-0.21860087513923643,-0.1988323837518692,-0.19791925847530367,-0.19776520133018494,-0.19776520133018494,-0.19776505827903745,-0.19776487052440644,-0.19652829468250277,-0.18032119274139405
0.csv_Day7_4h30m,-0.08865848630666734,-0.07874794006347656,-0.07333310544490815,-0.07228053659200669,-0.07223471254110336,-0.07223454564809799,-0.072234445810318,-0.0722343921661377,-0.07205881029367447
0.csv_Day7_5h00m,-0.12251721918582915,-0.09220422357320786,-0.09220419377088547,-0.0922016367316246,-0.09219148010015488,-0.09206460565328597,-0.09133322387933732,-0.08889489322900773,-0.08300746232271194
0.csv_Day7_5h30m,-0.19587791562080384,-0.18320447504520415,-0.18320444524288176,-0.18320188224315642,-0.1831917017698288,-0.1831637591123581,-0.182420015335083,-0.1795143961906433,-0.16847911179065703
0.csv_Day7_6h00m,-0.2964751124382019,-0.29647507667541506,-0.2964685559272766,-0.2964484393596649,-0.29640695452690125,-0.2952078998088837,-0.2891235232353211,-0.2837033152580261,-0.2729039162397385
0.csv_Day7_6h30m,-0.2479079157114029,-0.24790787994861602,-0.24789723455905915,-0.247837096452713,-0.2476603090763092,-0.24561766982078553,-0.24177344441413878,-0.20223953723907467,-0.14044288396835328
0.csv_Day7_7h00m,-0.061387845873832704,-0.06138782426714897,-0.0613753117620945,-0.061304382234811786,-0.0610957033932209,-0.058808354288339616,-0.0565977543592453,0.2127674520015719,0.9121540546417239
0.csv_Day7_7h30m,1.1602269887924195,1.1602280139923096,1.160387897491455,1.1608232021331788,1.1616079807281494,1.1844896793365478,1.2740144729614258,1.9575838088989264,3.0728674411773684
0.csv_Day7_8h00m,5.113907718658447,5.113907814025879,5.114329528808594,5.115922737121583,5.119765281677246,5.159550285339355,5.312026119232177,5.885203838348389,6.802986717224122
0.csv_Day7_8h30m,9.831854820251465,9.831855392456054,9.832341384887695,9.83453140258789,9.840377807617188,9.883411407470703,9.967252922058105,10.724250984191894,12.035319900512695
0.csv_Day7_9h00m,12.558998680114746,12.558999633789064,12.559648895263672,12.562441444396972,12.569718360900879,12.625432014465332,12.712228393554687,13.243942642211914,14.53434295654297
0.csv_Day7_9h30m,15.587384796142578,15.587385749816896,15.588064002990723,15.590736389160156,15.597358703613281,15.642578125,15.743979454040527,16.068613243103027,17.124884414672852
0.csv_Day7_10h00m,19.70055389404297,19.700555038452148,19.701214218139647,19.703579711914063,19.709091186523438,19.71329345703125,19.728437423706055,19.830436325073244,20.392141342163086
0.csv_Day7_10h30m,23.238555908203125,23.238557052612304,23.23888053894043,23.239495849609376,23.240020751953125,23.245747375488282,23.255915451049805,23.49325828552246,23.898614120483398
0.csv_Day7_11h00m,23.983932495117188,24.088241577148438,24.097522735595703,24.097523498535157,24.09752655029297,24.098782348632813,24.10327911376953,24.114551544189453,24.529429626464843
0.csv_Day7_11h30m,24.863211822509765,24.958677291870117,24.958678054809567,24.95898971557617,24.96023178100586,24.96561050415039,24.974808120727538,24.984659957885743,25.7618221282959
0.csv_Day7_12h00m,25.400778961181643,25.63799171447754,25.670988082885742,25.670988082885742,25.670988082885742,25.6720272064209,25.674233627319335,25.67726249694824,25.8954647064209
0.csv_Day7_12h30m,24.426741790771484,24.965273284912108,25.04527587890625,25.05780029296875,25.05780029296875,25.05780029296875,25.058446884155273,25.059849929809573,25.158761215209964
0.csv_Day7_13h00m,23.08549461364746,23.342802047729492,23.438344192504882,23.440655136108397,23.440656661987305,23.440656661987305,23.441106414794923,23.443359375,23.598353958129884
0.csv_Day7_13h30m,20.594370651245118,20.800172805786133,20.928693771362305,20.940029525756838,20.940031051635742,20.94003257751465,20.940442657470705,20.942855834960938,21.297758865356446
0.csv_Day7_14h00m,18.82621841430664,18.845824432373046,18.8458251953125,18.846010971069337,18.84675407409668,18.852639389038085,18.87276344299316,19.03824806213379,19.535505676269533
0.csv_Day7_14h30m,16.25937843322754,16.320903396606447,16.32322120666504,16.323221588134764,16.323223114013672,16.323650360107422,16.32639045715332,16.487976455688475,16.93718032836914
0.csv_Day7_15h00m,12.151413726806641,12.158342361450195,12.158342361450195,12.158514213562011,12.159201622009277,12.164433097839355,12.177114105224609,12.325136184692383,12.770889282226562
0.csv_Day7_15h30m,8.499606132507324,8.499607276916503,8.499798011779784,8.500650596618652,8.502921104431152,8.511382865905762,8.518487930297852,8.81695556640625,9.611393165588378
0.csv_Day7_16h00m,4.444477272033692,4.444477844238281,4.444669723510742,4.445683193206787,4.448586940765381,4.450256633758545,4.487110328674317,4.751493453979492,5.592683792114258
0.csv_Day7_16h30m,1.6700167179107666,1.6700171947479248,1.6700667858123779,1.6706474542617797,1.672674298286438,1.6808671236038208,1.6937218427658083,2.0500721216201785,2.9627647399902344
0.csv_Day7_17h00m,-0.0634929284453392,-0.06349291503429413,-0.0634887009859085,-0.06346545666456223,-0.06339772790670395,-0.06214708238840103,-0.060207030922174457,0.1384864933788778,0.6657071828842165
0.csv_Day7_17h30m,-0.10677292346954345,-0.10677290558815003,-0.10677055418491363,-0.10676144808530807,-0.1067390963435173,-0.10629256218671798,-0.10424957722425461,-0.06854531094431875,-0.01651321295648813
0.csv_Day7_18h00m,-0.3202265202999115,-0.31957929730415346,-0.31956512331962583,-0.319565087556839,-0.319565087556839,-0.31955323815345765,-0.31949897408485417,-0.3145399510860443,-0.2971584558486938
0.csv_Day7_18h30m,-0.13890801072120668,-0.1293271154165268,-0.12932707965373993,-0.12932460010051727,-0.1293148249387741,-0.129238161444664,-0.1286606401205063,-0.1282457321882248,-0.11976090669631957
0.csv_Day7_19h00m,-0.12246678471565246,-0.11809026300907136,-0.11617147624492646,-0.11586547791957856,-0.11584241688251495,-0.115837761759758,-0.11583658903837205,-0.11583658307790756,-0.11089369654655455
0.csv_Day7_19h30m,-0.10144456475973129,-0.09946552217006682,-0.09869026243686677,-0.09865127652883529,-0.09864719957113266,-0.0986471578478813,-0.09864714294672013,-0.09728813022375107,-0.0942663311958313
0.csv_Day7_20h00m,-0.11280730664730071,-0.103028105199337,-0.10258293002843857,-0.10257408618927003,-0.10257399082183838,-0.10257397294044496,-0.10257396847009659,-0.10168043822050095,-0.09867295175790786
0.csv_Day7_20h30m,-0.07385762482881546,-0.0642644390463829,-0.0637624517083168,-0.06361450999975204,-0.06360628455877304,-0.06360627859830856,-0.06360626816749573,-0.06282572597265243,-0.05726274326443672
0.csv_Day7_21h00m,-0.08446321785449981,-0.06402018517255784,-0.06360419243574142,-0.06360417753458023,-0.06360415369272232,-0.06359554082155228,-0.06356730312108994,-0.06285196393728257,-0.05214677583426237
0.csv_Day7_21h30m,-0.11863492429256439,-0.11340731233358384,-0.11339589804410935,-0.11339586824178695,-0.1133958026766777,-0.11338482350111008,-0.11302266269922256,-0.10738014131784437,-0.09304273277521133
0.csv_Day7_22h00m,-0.11026710569858551,-0.1048305332660675,-0.10483050346374512,-0.10482690930366516,-0.1048126220703125,-0.1047838032245636,-0.10467429459095001,-0.1023629993200302,-0.08638876304030417
0.csv_Day7_22h30m,-0.07405840158462523,-0.047137697041034696,-0.043983788788318635,-0.04354768618941307,-0.04354768618941307,-0.04354757592082023,-0.043545570224523544,-0.04353318884968758,0.027707287669181888
0.csv_Day7_23h00m,-0.09373908638954162,-0.061798395216465,-0.060332168638706204,-0.06031644865870476,-0.06031643971800804,-0.06031636223196983,-0.06031332537531853,-0.05987601354718208,-0.059076537191867826
0.csv_Day7_23h30m,-0.08199252933263779,-0.07827602922916413,-0.07720722854137421,-0.07712360620498657,-0.07682055234909058,-0.07681876420974731,-0.07681827694177627,-0.07681822329759597,-0.0750925526022911
0.csv_Day8_0h00m,-0.09161082655191422,-0.057399419695138926,-0.03593878373503685,-0.03247328773140907,-0.03209564462304115,-0.03205851390957832,-0.032048245519399644,-0.0320475809276104,-0.03204754963517189
0.csv_Day8_0h30m,-0.09241171926259995,-0.09183258712291717,-0.091824409365654,-0.09182438105344773,-0.09182437509298325,-0.09181560128927231,-0.09123069792985916,-0.08477688580751419,-0.06963732615113258
0.csv_Day8_1h00m,-0.18492484688758848,-0.16799994707107546,-0.16799991130828856,-0.16799716353416444,-0.16798624396324158,-0.16793884634971618,-0.16779313683509828,-0.1644412398338318,-0.15586956441402436
0.csv_Day8_1h30m,-0.14717769622802734,-0.13587695658206939,-0.1358580082654953,-0.13585799038410187,-0.135857954621315,-0.13584906160831453,-0.13562878370285034,-0.13534976840019225,-0.13303115367889404
0.csv_Day8_2h00m,-0.07160731256008149,-0.06898600459098816,-0.06824589669704437,-0.06823302954435348,-0.06823300570249557,-0.0682329699397087,-0.06823216080665588,-0.06656654477119446,-0.06283595785498619
0.csv_Day8_2h30m,-0.13759236633777616,-0.1327929824590683,-0.13277481496334076,-0.13277481496334076,-0.13277481496334076,-0.13276937901973726,-0.13228015303611756,-0.1304039776325226,-0.12245131134986878
0.csv_Day8_3h00m,-0.1040956810116768,-0.10290852934122086,-0.10281434804201126,-0.10280782431364059,-0.10280188173055649,-0.10280186384916305,-0.10280178785324096,-0.10194959342479706,-0.09968546479940416
0.csv_Day8_3h30m,-0.06147836744785309,-0.05074709504842758,-0.050642333924770355,-0.05064229369163513,-0.0506422221660614,-0.05063850879669189,-0.05055151730775833,-0.04936349391937256,-0.04679682031273842
0.csv_Day8_4h00m,-0.24458046555519103,-0.2172021120786667,-0.20447162091732024,-0.2026321291923523,-0.20136749744415283,-0.2012173891067505,-0.2011673003435135,-0.20115890800952912,-0.20115888118743896
0.csv_Day8_4h30m,-0.08355369567871093,-0.06672353446483612,-0.058018848299980164,-0.05772343873977662,-0.057497650384902954,-0.05749226808547974,-0.057490918040275577,-0.05749088674783706,-0.05636382028460502
0.csv_Day8_5h00m,-0.23991222381591795,-0.22569207847118378,-0.22568184435367583,-0.22568182349205018,-0.22568181157112122,-0.22567209601402283,-0.22487532198429108,-0.22296324670314788,-0.20736030340194703
