id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_2h00m,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_5h30m,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.009999999776482582
0.csv_Day7_6h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.009999999776482582,0.0,0.0,0.009999999776482582
0.csv_Day7_7h00m,0.009999999776482582,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.009999999776482582
0.csv_Day7_7h30m,0.0,0.0,0.009999999776482582,0.12999999523162842,0.15000000596046448,1.659999966621399,1.559999942779541,1.6799999475479126,1.899999976158142
0.csv_Day7_8h00m,2.509999990463257,4.190000057220459,5.690000057220459,7.820000171661377,6.53000020980835,5.710000038146973,6.889999866485596,7.440000057220459,7.25
0.csv_Day7_8h30m,4.53000020980835,6.519999980926514,9.029999732971191,25.6200008392334,11.720000267028809,12.130000114440918,12.3100004196167,12.960000038146973,14.529999732971191
0.csv_Day7_9h00m,5.260000228881836,11.5,14.130000114440918,19.489999771118164,20.200000762939453,20.31999969482422,58.279998779296875,23.989999771118164,24.670000076293945
0.csv_Day7_9h30m,7.539999961853027,14.75,20.280000686645508,19.979999542236328,21.420000076293945,27.209999084472656,28.799999237060547,29.81999969482422,30.670000076293945
0.csv_Day7_10h00m,10.359999656677246,16.200000762939453,19.450000762939453,23.8799991607666,32.4900016784668,36.58000183105469,37.31999969482422,37.41999816894531,37.369998931884766
0.csv_Day7_10h30m,15.479999542236328,19.729999542236328,27.440000534057617,30.469999313354492,39.279998779296875,42.119998931884766,43.189998626708984,44.130001068115234,43.2599983215332
0.csv_Day7_11h00m,20.809999465942383,25.81999969482422,32.459999084472656,40.540000915527344,42.459999084472656,43.790000915527344,45.5,46.029998779296875,46.83000183105469
0.csv_Day7_11h30m,26.420000076293945,30.420000076293945,29.84000015258789,35.439998626708984,40.18000030517578,44.709999084472656,45.540000915527344,45.88999938964844,46.099998474121094
0.csv_Day7_12h00m,21.559999465942383,28.600000381469727,36.810001373291016,39.61000061035156,43.4900016784668,43.220001220703125,45.0099983215332,47.56999969482422,49.36000061035156
