id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_0h30m,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_2h00m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_5h30m,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_6h00m,-0.0,0.0,-0.0,-0.0,0.009999999776482582,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,-0.0,0.0,0.009999999776482582,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_7h00m,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.029999999329447746
0.csv_Day7_7h30m,0.009999999776482582,0.0,-0.0,0.0,0.009999999776482582,0.6700000166893005,1.3300000429153442,1.590000033378601,1.7999999523162842
0.csv_Day7_8h00m,1.4800000190734863,4.559999942779541,5.510000228881836,7.389999866485596,8.489999771118164,8.380000114440918,8.15999984741211,8.079999923706055,9.8100004196167
0.csv_Day7_8h30m,4.179999828338623,7.019999980926514,9.5,11.260000228881836,11.890000343322754,11.75,12.25,12.8100004196167,14.989999771118164
0.csv_Day7_9h00m,5.739999771118164,11.020000457763672,15.050000190734863,16.8700008392334,17.90999984741211,18.8700008392334,20.299999237060547,20.920000076293945,20.809999465942383
0.csv_Day7_9h30m,12.579999923706055,14.949999809265137,17.440000534057617,21.299999237060547,25.549999237060547,25.43000030517578,27.709999084472656,28.18000030517578,28.799999237060547
0.csv_Day7_10h00m,8.880000114440918,12.289999961853027,21.190000534057617,25.440000534057617,31.81999969482422,37.119998931884766,36.7400016784668,35.88999938964844,37.04999923706055
0.csv_Day7_10h30m,10.550000190734863,17.579999923706055,25.110000610351562,33.59000015258789,37.97999954223633,41.720001220703125,42.22999954223633,40.58000183105469,41.900001525878906
0.csv_Day7_11h00m,19.65999984741211,22.5,27.6200008392334,33.52000045776367,37.11000061035156,42.04999923706055,43.25,44.150001525878906,44.27000045776367
0.csv_Day7_11h30m,18.450000762939453,26.09000015258789,26.399999618530273,36.130001068115234,42.970001220703125,42.84000015258789,43.7599983215332,44.54999923706055,46.66999816894531
0.csv_Day7_12h00m,19.020000457763672,32.2400016784668,32.54999923706055,34.790000915527344,43.810001373291016,45.06999969482422,44.04999923706055,44.220001220703125,46.540000915527344
