id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_0h30m,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.csv_Day7_1h00m,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_2h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.csv_Day7_5h00m,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.csv_Day7_5h30m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_6h00m,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_6h30m,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582
0.csv_Day7_7h30m,0.0,0.019999999552965164,0.0,0.0,0.0,0.009999999776482582,1.75,1.6299999952316284,1.7200000286102295
0.csv_Day7_8h00m,2.190000057220459,4.869999885559082,6.309999942779541,6.679999828338623,10.140000343322754,8.149999618530273,6.840000152587891,8.84000015258789,9.34000015258789
0.csv_Day7_8h30m,3.319999933242798,6.489999771118164,9.239999771118164,12.050000190734863,11.989999771118164,13.289999961853027,12.350000381469727,13.619999885559082,15.770000457763672
0.csv_Day7_9h00m,4.050000190734863,10.9399995803833,14.619999885559082,16.68000030517578,17.639999389648438,19.540000915527344,20.399999618530273,21.40999984741211,21.520000457763672
0.csv_Day7_9h30m,9.9399995803833,11.0600004196167,18.59000015258789,20.329999923706055,25.399999618530273,25.0,26.299999237060547,28.15999984741211,29.020000457763672
0.csv_Day7_10h00m,10.800000190734863,11.100000381469727,22.780000686645508,27.190000534057617,31.899999618530273,34.209999084472656,35.279998779296875,36.5099983215332,38.349998474121094
0.csv_Day7_10h30m,8.630000114440918,19.190000534057617,25.489999771118164,36.02000045776367,37.47999954223633,41.52000045776367,42.52000045776367,41.9900016784668,42.13999938964844
0.csv_Day7_11h00m,20.68000030517578,22.559999465942383,29.139999389648438,31.739999771118164,38.11000061035156,42.91999816894531,43.81999969482422,44.29999923706055,43.869998931884766
0.csv_Day7_11h30m,20.65999984741211,32.04999923706055,30.719999313354492,35.029998779296875,39.75,41.65999984741211,44.880001068115234,45.380001068115234,46.540000915527344
0.csv_Day7_12h00m,21.09000015258789,30.270000457763672,35.83000183105469,33.84000015258789,43.849998474121094,44.459999084472656,44.0099983215332,44.86000061035156,46.880001068115234
