id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_1h30m,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_2h30m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_4h30m,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_5h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.009999999776482582,0.0,0.0
0.csv_Day7_6h30m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,-0.0,-0.0,0.0,0.009999999776482582,0.0,0.009999999776482582,0.0,0.0,0.0
0.csv_Day7_7h30m,0.0,0.03999999910593033,0.17000000178813934,0.6899999976158142,0.8600000143051147,1.0,0.949999988079071,1.7899999618530273,1.8899999856948853
0.csv_Day7_8h00m,2.3299999237060547,3.6600000858306885,4.760000228881836,6.380000114440918,5.159999847412109,7.28000020980835,7.130000114440918,8.039999961853027,7.53000020980835
0.csv_Day7_8h30m,4.079999923706055,6.380000114440918,8.65999984741211,11.850000381469727,11.270000457763672,11.899999618530273,12.539999961853027,12.859999656677246,14.029999732971191
0.csv_Day7_9h00m,6.960000038146973,13.869999885559082,12.630000114440918,16.790000915527344,20.530000686645508,21.040000915527344,22.270000457763672,23.8700008392334,23.329999923706055
0.csv_Day7_9h30m,7.269999980926514,13.760000228881836,18.479999542236328,20.850000381469727,22.520000457763672,26.0,28.34000015258789,29.8799991607666,29.969999313354492
0.csv_Day7_10h00m,12.3100004196167,14.699999809265137,19.829999923706055,25.43000030517578,31.6299991607666,35.5099983215332,37.52000045776367,38.58000183105469,39.68000030517578
0.csv_Day7_10h30m,16.43000030517578,21.0,27.889999389648438,34.189998626708984,39.38999938964844,42.91999816894531,43.540000915527344,42.880001068115234,43.619998931884766
0.csv_Day7_11h00m,19.829999923706055,29.510000228881836,33.099998474121094,38.970001220703125,42.099998474121094,43.54999923706055,45.68000030517578,45.380001068115234,47.0
0.csv_Day7_11h30m,24.100000381469727,29.09000015258789,30.270000457763672,37.619998931884766,40.34000015258789,44.79999923706055,44.81999969482422,45.4900016784668,47.93000030517578
0.csv_Day7_12h00m,22.350000381469727,29.899999618530273,31.670000076293945,39.2599983215332,40.68000030517578,43.400001525878906,44.90999984741211,46.33000183105469,48.9900016784668
