id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_2h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_2h30m,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_4h30m,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_5h00m,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_5h30m,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_6h00m,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_6h30m,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_7h00m,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_7h30m,-0.0,0.4000000059604645,0.7599999904632568,1.2899999618530273,1.6100000143051147,1.7400000095367432,2.509999990463257,5.460000038146973,11.619999885559082
0.csv_Day7_8h00m,1.4900000095367432,1.8300000429153442,2.609999895095825,4.510000228881836,4.170000076293945,7.059999942779541,10.680000305175781,15.479999542236328,24.719999313354492
0.csv_Day7_8h30m,2.990000009536743,3.950000047683716,4.690000057220459,7.75,8.600000381469727,11.1899995803833,14.859999656677246,19.06999969482422,28.59000015258789
0.csv_Day7_9h00m,10.880000114440918,15.479999542236328,16.31999969482422,19.450000762939453,21.940000534057617,23.209999084472656,28.700000762939453,27.850000381469727,42.119998931884766
0.csv_Day7_9h30m,15.539999961853027,18.09000015258789,18.639999389648438,20.5,23.079999923706055,24.850000381469727,28.59000015258789,27.350000381469727,36.86000061035156
0.csv_Day7_10h00m,21.3799991607666,24.25,28.639999389648438,30.219999313354492,33.970001220703125,31.799999237060547,31.309999465942383,31.489999771118164,32.060001373291016
0.csv_Day7_10h30m,22.239999771118164,23.5,30.43000030517578,33.650001525878906,37.0,34.9900016784668,34.88999938964844,35.369998931884766,36.34000015258789
0.csv_Day7_11h00m,25.399999618530273,28.68000030517578,38.81999969482422,39.79999923706055,41.130001068115234,39.93000030517578,39.33000183105469,38.79999923706055,40.08000183105469
0.csv_Day7_11h30m,23.239999771118164,31.510000228881836,37.2599983215332,36.79999923706055,37.40999984741211,36.06999969482422,35.150001525878906,34.61000061035156,38.25
0.csv_Day7_12h00m,23.690000534057617,31.68000030517578,35.72999954223633,35.16999816894531,36.5,35.33000183105469,33.060001373291016,33.81999969482422,36.5
0.csv_Day7_12h30m,25.600000381469727,28.040000915527344,34.88999938964844,37.369998931884766,38.7400016784668,36.54999923706055,35.11000061035156,37.38999938964844,36.880001068115234
