id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_1h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_4h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_4h30m,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.009999999776482582,0.0
0.csv_Day7_5h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.009999999776482582
0.csv_Day7_7h30m,-0.0,0.0,0.0,0.009999999776482582,1.1299999952316284,1.440000057220459,1.7300000190734863,2.069999933242798,2.440000057220459
0.csv_Day7_8h00m,2.180000066757202,4.329999923706055,5.139999866485596,6.420000076293945,4.769999980926514,6.489999771118164,6.820000171661377,6.809999942779541,8.520000457763672
0.csv_Day7_8h30m,5.159999847412109,6.03000020980835,8.739999771118164,11.369999885559082,11.420000076293945,12.029999732971191,13.119999885559082,12.829999923706055,15.050000190734863
0.csv_Day7_9h00m,5.059999942779541,11.289999961853027,14.859999656677246,18.34000015258789,20.3799991607666,21.350000381469727,22.040000915527344,23.110000610351562,23.469999313354492
0.csv_Day7_9h30m,8.670000076293945,13.649999618530273,17.700000762939453,22.59000015258789,24.40999984741211,26.760000228881836,28.81999969482422,29.350000381469727,30.709999084472656
0.csv_Day7_10h00m,10.369999885559082,14.680000305175781,19.239999771118164,24.790000915527344,32.380001068115234,34.93000030517578,36.349998474121094,36.29999923706055,38.7599983215332
0.csv_Day7_10h30m,16.780000686645508,22.280000686645508,27.6299991607666,30.030000686645508,38.630001068115234,41.97999954223633,43.060001373291016,43.130001068115234,44.279998779296875
0.csv_Day7_11h00m,19.170000076293945,27.040000915527344,31.68000030517578,41.75,42.93000030517578,42.650001525878906,45.2599983215332,46.720001220703125,46.689998626708984
0.csv_Day7_11h30m,22.600000381469727,30.709999084472656,29.450000762939453,35.560001373291016,40.209999084472656,43.93000030517578,45.029998779296875,45.810001373291016,46.849998474121094
0.csv_Day7_12h00m,23.65999984741211,28.889999389648438,31.59000015258789,39.189998626708984,42.43000030517578,43.880001068115234,44.16999816894531,45.5,49.34000015258789
