id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h30m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
0.csv_Day7_2h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_2h30m,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_5h30m,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_6h00m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_6h30m,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,-0.0,-0.0,0.0,-0.0,0.0,0.009999999776482582,-0.0,-0.0,0.0
0.csv_Day7_7h30m,0.0,-0.0,0.009999999776482582,0.0,-0.0,0.03999999910593033,1.1799999475479126,1.590000033378601,1.600000023841858
0.csv_Day7_8h00m,2.4100000858306885,4.010000228881836,5.78000020980835,7.659999847412109,7.349999904632568,8.770000457763672,8.470000267028809,8.90999984741211,9.020000457763672
0.csv_Day7_8h30m,4.119999885559082,7.130000114440918,10.710000038146973,12.170000076293945,12.1899995803833,13.079999923706055,11.869999885559082,13.170000076293945,15.59000015258789
0.csv_Day7_9h00m,5.199999809265137,7.010000228881836,13.510000228881836,17.020000457763672,17.829999923706055,19.079999923706055,20.020000457763672,21.020000457763672,20.729999542236328
0.csv_Day7_9h30m,7.320000171661377,12.899999618530273,16.200000762939453,20.329999923706055,25.18000030517578,26.649999618530273,25.84000015258789,28.309999465942383,29.34000015258789
0.csv_Day7_10h00m,10.210000038146973,15.130000114440918,21.479999542236328,26.31999969482422,32.540000915527344,35.900001525878906,36.11000061035156,36.709999084472656,37.77000045776367
0.csv_Day7_10h30m,9.710000038146973,17.950000762939453,25.459999084472656,34.47999954223633,38.380001068115234,40.7599983215332,42.36000061035156,43.0099983215332,41.72999954223633
0.csv_Day7_11h00m,20.309999465942383,23.899999618530273,31.25,33.790000915527344,40.369998931884766,43.459999084472656,43.58000183105469,43.86000061035156,44.689998626708984
0.csv_Day7_11h30m,16.040000915527344,27.100000381469727,30.940000534057617,35.900001525878906,38.52000045776367,42.599998474121094,43.189998626708984,44.66999816894531,45.099998474121094
0.csv_Day7_12h00m,17.670000076293945,29.8799991607666,31.799999237060547,35.20000076293945,43.58000183105469,45.38999938964844,43.08000183105469,44.790000915527344,46.43000030517578
