id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_2h00m,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_5h30m,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
0.csv_Day7_7h30m,0.0,0.009999999776482582,0.0,0.009999999776482582,0.009999999776482582,0.5699999928474426,1.2200000286102295,1.590000033378601,1.7999999523162842
0.csv_Day7_8h00m,2.109999895095825,4.869999885559082,6.900000095367432,7.440000057220459,8.020000457763672,8.380000114440918,8.170000076293945,8.359999656677246,9.8100004196167
0.csv_Day7_8h30m,3.319999933242798,6.760000228881836,9.609999656677246,12.050000190734863,11.989999771118164,12.0,12.25,13.619999885559082,14.989999771118164
0.csv_Day7_9h00m,5.190000057220459,10.630000114440918,15.050000190734863,17.079999923706055,18.06999969482422,19.540000915527344,20.200000762939453,20.920000076293945,21.229999542236328
0.csv_Day7_9h30m,9.229999542236328,13.5,18.59000015258789,20.639999389648438,25.399999618530273,25.739999771118164,26.40999984741211,28.18000030517578,28.799999237060547
0.csv_Day7_10h00m,8.880000114440918,14.020000457763672,20.959999084472656,26.420000076293945,31.899999618530273,35.61000061035156,35.88999938964844,36.20000076293945,37.220001220703125
0.csv_Day7_10h30m,9.890000343322754,18.360000610351562,25.200000762939453,34.54999923706055,38.11000061035156,41.52000045776367,42.04999923706055,41.9900016784668,42.02000045776367
0.csv_Day7_11h00m,19.65999984741211,22.559999465942383,29.459999084472656,33.52000045776367,37.54999923706055,42.84000015258789,43.81999969482422,44.29999923706055,44.41999816894531
0.csv_Day7_11h30m,18.68000030517578,28.040000915527344,30.549999237060547,36.130001068115234,39.75,42.459999084472656,43.7599983215332,44.79999923706055,46.0
0.csv_Day7_12h00m,19.5,29.719999313354492,32.97999954223633,37.72999954223633,41.790000915527344,43.33000183105469,44.0099983215332,44.90999984741211,46.540000915527344
0.csv_Day7_12h30m,15.390000343322754,25.979999542236328,25.639999389648438,32.97999954223633,37.9900016784668,42.56999969482422,43.25,44.7400016784668,45.66999816894531
