id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
0.csv_Day7_1h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_2h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day7_3h30m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.csv_Day7_5h30m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_6h30m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_7h00m,0.0,0.0,0.009999999776482582,0.0,-0.0,0.009999999776482582,-0.0,-0.0,0.009999999776482582
0.csv_Day7_7h30m,0.009999999776482582,0.029999999329447746,0.4300000071525574,0.019999999552965164,0.6800000071525574,0.36000001430511475,0.23000000417232513,1.2999999523162842,1.5
0.csv_Day7_8h00m,3.25,4.230000019073486,6.309999942779541,7.800000190734863,11.380000114440918,8.489999771118164,8.380000114440918,9.010000228881836,10.960000038146973
0.csv_Day7_8h30m,4.960000038146973,6.179999828338623,8.8100004196167,9.800000190734863,12.149999618530273,12.449999809265137,12.210000038146973,14.34000015258789,15.010000228881836
0.csv_Day7_9h00m,2.5799999237060547,9.039999961853027,15.180000305175781,16.25,18.920000076293945,20.190000534057617,20.309999465942383,21.34000015258789,21.299999237060547
0.csv_Day7_9h30m,3.8299999237060547,11.380000114440918,14.59000015258789,18.93000030517578,24.1200008392334,27.149999618530273,27.479999542236328,28.40999984741211,29.5
0.csv_Day7_10h00m,9.4399995803833,16.559999465942383,19.719999313354492,24.43000030517578,28.8700008392334,33.97999954223633,36.45000076293945,36.880001068115234,39.099998474121094
0.csv_Day7_10h30m,11.329999923706055,18.1200008392334,21.90999984741211,29.459999084472656,34.93000030517578,38.439998626708984,40.689998626708984,41.7599983215332,42.5
0.csv_Day7_11h00m,12.279999732971191,21.079999923706055,28.1299991607666,33.41999816894531,33.9900016784668,38.189998626708984,41.70000076293945,43.630001068115234,46.83000183105469
0.csv_Day7_11h30m,17.0,26.040000915527344,28.59000015258789,31.389999389648438,37.119998931884766,40.22999954223633,42.54999923706055,43.790000915527344,45.5
0.csv_Day7_12h00m,16.1299991607666,28.15999984741211,35.380001068115234,34.209999084472656,32.47999954223633,41.84000015258789,43.470001220703125,45.91999816894531,47.33000183105469
