id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.csv_Day7_2h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_5h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_5h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,-0.0,0.0,0.0,0.009999999776482582,-0.0,-0.0,0.0,-0.0,0.0
0.csv_Day7_6h30m,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_7h00m,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.009999999776482582
0.csv_Day7_7h30m,0.009999999776482582,-0.0,0.019999999552965164,0.009999999776482582,0.019999999552965164,0.4000000059604645,0.6200000047683716,1.4500000476837158,1.840000033378601
0.csv_Day7_8h00m,2.319999933242798,6.309999942779541,7.260000228881836,7.889999866485596,8.020000457763672,7.590000152587891,9.050000190734863,8.359999656677246,10.649999618530273
0.csv_Day7_8h30m,5.329999923706055,7.210000038146973,10.65999984741211,11.289999961853027,12.930000305175781,12.0,11.569999694824219,13.720000267028809,15.239999771118164
0.csv_Day7_9h00m,5.190000057220459,10.630000114440918,13.5600004196167,17.40999984741211,18.850000381469727,18.520000457763672,19.90999984741211,21.0,21.229999542236328
0.csv_Day7_9h30m,7.420000076293945,11.319999694824219,18.43000030517578,20.639999389648438,24.610000610351562,25.739999771118164,26.40999984741211,28.239999771118164,28.270000457763672
0.csv_Day7_10h00m,8.170000076293945,14.020000457763672,20.020000457763672,24.280000686645508,32.65999984741211,35.75,35.88999938964844,36.20000076293945,36.91999816894531
0.csv_Day7_10h30m,11.380000114440918,20.549999237060547,24.170000076293945,33.97999954223633,39.66999816894531,40.58000183105469,40.900001525878906,42.18000030517578,41.709999084472656
0.csv_Day7_11h00m,17.469999313354492,23.770000457763672,30.309999465942383,32.45000076293945,37.54999923706055,43.209999084472656,43.13999938964844,45.220001220703125,44.540000915527344
0.csv_Day7_11h30m,19.0,26.079999923706055,29.90999984741211,35.86000061035156,39.38999938964844,42.90999984741211,44.439998626708984,43.7400016784668,45.97999954223633
0.csv_Day7_12h00m,19.5,27.56999969482422,31.75,37.7599983215332,40.77000045776367,42.630001068115234,42.470001220703125,44.90999984741211,46.45000076293945
